Code,Last,Change,Prev,Open,High,Low,Freq,Vol,Val(K),Cap(M)
UNTR,26300,-0.3787878787878788%,26400,26400,26500,26050,2625,13761,36153988,98102554
IATA,125,1.6260162601626018%,123,124,127,120,7146,2857009,35143645,3909479
PTBA,3040,-1.2987012987012987%,3080,3080,3090,3020,3900,114481,34913273,35022804
CPIN,3120,-0.3194888178913738%,3130,3130,3150,3110,2586,107318,33506889,51161760
VKTR,775,1.3071895424836601%,765,775,795,750,5281,424737,33064159,33906250
ARCI,1325,1.1450381679389312%,1310,1330,1360,1315,4987,243169,32557627,33436375
GGRM,18000,-5.263157894736842%,19000,18975,19025,17575,2819,17843,32262758,34633584
BRPT,1645,-0.6042296072507553%,1655,1655,1675,1630,5434,193622,31968223,154214174
ADRO,2600,-0.7633587786259541%,2620,2620,2640,2590,4937,120148,31504984,74881285
JGLE,77,4.054054054054054%,74,75,81,74,11283,4029656,31212396,1738807
BNBR,93,0%,93,93,96,91,8027,3301027,30907861,24490310
ESSA,630,-3.076923076923077%,650,650,655,620,4735,487322,30803503,10852995
MEDC,1580,0.31746031746031744%,1575,1585,1600,1555,3773,184674,29250278,39715245
AADI,12300,0.6134969325153374%,12225,12275,12350,12150,2450,23082,28269403,95778769
INCO,4660,-0.6396588486140725%,4690,4700,4710,4650,2940,59714,27961874,49115396
TOOL,74,7.246376811594203%,69,70,83,69,12033,3456161,26950123,151702
KPIG,80,-1.2345679012345678%,81,81,83,79,6622,3304840,26638656,8585027
ICBP,6975,-2.1052631578947367%,7125,7150,7150,6950,2595,37083,26067800,81341808
KLBF,740,0.6802721088435374%,735,740,745,730,2524,353554,26056139,34641910
MPIX,175,9.375%,160,164,195,156,14266,1454192,25773605,273451
BIPI,144,0%,144,145,147,143,4983,1748184,25368606,9174268
SAPX,430,-14.85148514851485%,505,560,630,430,9219,414550,23245933,358333
PSAB,575,-0.8620689655172413%,580,580,585,570,2714,401254,23082745,15214500
IMPC,1655,-4.057971014492753%,1725,1725,1745,1640,2671,127096,21423359,90871085
PGAS,1535,-0.967741935483871%,1550,1550,1555,1525,2689,136932,21105970,37210715
AMRT,1295,1.171875%,1280,1290,1310,1285,2404,160289,20824301,53774230
MNCN,202,1%,200,202,214,200,3291,926832,19159950,3040057
SMRA,312,-6.024096385542169%,332,328,330,308,2240,597378,18950619,5150673
SMGR,1620,-2.1148036253776437%,1655,1670,1680,1615,2581,111060,18093438,10937495
AYAM,498,3.319502074688797%,482,482,500,480,1546,361740,17792222,1992000
BYAN,10450,-5.8558558558558556%,11100,10925,11000,10075,2945,16746,17560035,348333351
SEMA,232,17.766497461928935%,197,210,260,208,9843,723937,17361025,312564
MAPI,1415,6.7924528301886795%,1325,1330,1440,1330,2879,122672,17176661,23489000
MMIX,855,0%,855,855,860,850,836,200515,17143129,4104364
MBMA,500,-0.9900990099009901%,505,505,510,496,3765,340404,17093263,53997710
WIRG,82,0%,82,83,84,80,5872,2049191,16789533,978967
NCKL,930,1.0869565217391304%,920,920,945,920,1921,173407,16183629,58681698
PANI,5500,-1.345291479820628%,5575,5575,5575,5475,1204,28089,15462628,100042262
INDY,2750,-1.4336917562724014%,2790,2790,2810,2740,1570,54370,15085633,14328028
ASLI,370,0.5434782608695652%,368,368,380,350,2427,411650,15036131,2312500
INKP,8675,-1.69971671388102%,8825,8875,8875,8675,1351,17162,15003988,47460777
VICI,1145,2.690582959641256%,1115,1155,1200,1070,1386,126144,14362010,7680660
BRIS,1705,-1.4450867052023122%,1730,1730,1735,1700,2981,80588,13776943,77863731
NICL,460,-2.127659574468085%,470,466,468,456,1387,291271,13482318,4892397
DMAS,194,0%,194,195,195,191,3683,698409,13481842,9350434
UVCR,165,6.451612903225806%,155,155,168,151,4022,820004,13063087,330024
RAJA,790,-1.25%,800,805,810,790,2589,163086,13004286,16696976
SMIL,440,3.7735849056603774%,424,428,452,420,1401,287416,12775682,3850734
PTSN,460,2.2222222222222223%,450,452,500,450,5517,265568,12351272,2444598
AGAR,2820,17.012448132780083%,2410,2990,3010,2230,6675,44899,12270584,2820000
MARK,1140,2.7027027027027026%,1110,1105,1140,1105,1030,105953,11964747,4332000
ITMG,26325,0.6692160611854685%,26150,26350,26375,26125,786,4547,11937543,29745276
ADMR,1585,-0.6269592476489028%,1595,1600,1605,1575,2274,74744,11883435,64798495
TEBE,1735,2.967359050445104%,1685,1710,1775,1670,2203,67794,11706486,2229475
SSIA,1730,2.0648967551622417%,1695,1715,1735,1695,1932,67319,11585953,8140082
KETR,905,0%,905,905,920,880,1638,124982,11263039,2571343
CMNT,770,2.666666666666667%,750,750,770,750,366,148177,11254539,13186638
SMDR,392,-1.0101010101010102%,396,398,404,390,2271,274703,10901690,6419235
KIJA,190,-1.0416666666666665%,192,192,194,187,3694,563165,10661402,3956729
WIFI,1950,0%,1950,1945,1970,1935,1451,54390,10613664,10351671
ARTO,955,-2.5510204081632653%,980,980,985,945,2917,110586,10594291,13105244
RMKE,410,-0.48543689320388345%,412,414,418,406,1274,255430,10504849,8968750
CYBR,515,-1.9047619047619049%,525,520,530,515,958,197251,10317800,6945321
BMTR,116,1.7543859649122806%,114,115,118,113,1739,893242,10278476,1923744
SQMI,95,4.395604395604396%,91,93,97,90,3553,1091739,10242343,1476071
PIPA,192,1.0526315789473684%,190,190,194,188,3797,532011,10150330,657811
FOLK,272,-8.108108108108109%,296,298,300,270,5100,349479,9874922,1112849
PYFA,264,7.317073170731707%,246,250,280,244,2564,374269,9818631,2966502
BREN,3070,-1.2861736334405145%,3110,3120,3140,3060,1605,30483,9417790,410723695
INDF,7300,0.6896551724137931%,7250,7350,7350,7250,923,12679,9241940,64097113
CDIA,660,-0.7518796992481203%,665,665,670,650,2445,138320,9124307,82387387
YOII,86,6.172839506172839%,81,81,93,80,8223,1039914,9093225,337721
RATU,4420,-0.6741573033707865%,4450,4470,4480,4400,1296,20192,8964419,12000538
TRIN,410,-1.9138755980861244%,418,420,422,404,2252,216646,8888971,1866098
DFAM,86,6.172839506172839%,81,81,94,80,6468,987804,8836331,163387
SGER,690,0.7299270072992701%,685,680,695,675,555,128037,8754989,10754968
BUVA,710,0%,710,720,725,705,2029,122722,8726914,17478109
BWPT,126,-0.7874015748031495%,127,127,128,124,2420,676533,8508000,3972187
SSMS,1090,-3.5398230088495577%,1130,1140,1145,1085,780,76566,8501134,10382250
BKDP,198,3.664921465968586%,191,193,210,190,3963,406375,8069160,1487770
GULA,820,-1.2048192771084338%,830,835,835,815,619,93486,7701338,877697
JPFA,2240,-1.3215859030837005%,2270,2270,2280,2220,1316,34111,7653288,26267528
GPSO,286,-0.6944444444444444%,288,290,292,282,822,264164,7573816,209757
UNVR,1625,0.30864197530864196%,1620,1625,1635,1620,1598,43830,7130263,61993750
BBHI,895,-0.5555555555555556%,900,905,905,895,374,78830,7095740,19254094
MYOR,1495,-0.33333333333333337%,1500,1500,1510,1490,1546,47020,7031827,33426256
TOWR,448,0.9009009009009009%,444,444,448,440,1051,157918,6989656,26475950
PADI,71,0%,71,71,72,70,2311,974359,6939164,963377
TAPG,2230,-0.8888888888888888%,2250,2250,2250,2200,1697,29733,6598628,44271164
HRTA,2170,2.358490566037736%,2120,2120,2180,2110,1585,30029,6437163,9993419
MSIN,302,0.6666666666666667%,300,302,304,294,5599,215302,6418168,18324206
BSML,545,-0.9090909090909091%,550,550,555,540,308,113235,6216388,1008373
RSCH,426,-1.8433179723502304%,434,434,434,424,1199,144163,6182653,1128900
TOTL,1570,3.6303630363036308%,1515,1515,1585,1510,1230,39020,6046619,5353700
CCSI,442,24.858757062146893%,354,362,442,358,3352,145035,6027710,589333
KBLI,374,6.857142857142858%,350,350,426,338,3987,149347,5807650,1498706
SOCI,650,2.3622047244094486%,635,635,665,635,937,88960,5793133,4588350
WIIM,1520,-3.1847133757961785%,1570,1570,1570,1470,1238,38391,5777225,3191808
LABA,129,3.2%,125,126,136,123,3772,438269,5726183,142339
COIN,720,-0.6896551724137931%,725,730,740,705,1688,79364,5717603,10588235
POWR,995,-2.450980392156863%,1020,1020,1025,985,1040,56331,5639368,16006720
PGEO,1035,0.48543689320388345%,1030,1030,1040,1015,942,54712,5626425,43386488
BBTN,1190,-2.05761316872428%,1215,1215,1215,1185,1264,46354,5544969,16533979
BAIK,236,0%,236,236,254,230,2556,226031,5538104,266089
LSIP,1700,-0.2932551319648094%,1705,1720,1720,1690,1158,31324,5338734,11593939
AKRA,1495,-0.9933774834437087%,1510,1505,1510,1485,1437,35394,5285708,30009845
TRJA,144,18.0327868852459%,122,122,164,122,5484,342279,5151038,217469
FIRE,126,2.4390243902439024%,123,127,133,123,3419,397646,5097353,185896
PWON,272,0.7407407407407408%,270,272,276,270,875,185314,5063889,13099412
KJEN,176,9.316770186335404%,161,161,177,155,3246,290938,4898170,88000
SRSN,100,2.0408163265306123%,98,99,101,96,1857,492246,4827346,602000
KOCI,128,2.4%,125,129,136,124,2933,368034,4824402,571850
AUTO,3390,2.108433734939759%,3320,3320,3390,3320,911,14103,4738178,16338895
TMPO,157,6.081081081081082%,148,150,168,147,4153,291420,4645313,166158
JATI,120,-3.225806451612903%,124,125,125,118,1962,381826,4600941,391502
WBSA,650,-0.7633587786259541%,655,655,660,635,1784,70981,4585077,5638750
ELSA,715,-1.3793103448275863%,725,725,730,710,932,63449,4543415,5218428
SCCO,2730,6.22568093385214%,2570,2550,3000,2550,608,15798,4533017,2244971
FUTR,310,2.6490066225165565%,302,304,312,296,1435,148037,4489813,2057021
SMLE,208,0.9708737864077669%,206,208,218,200,2393,213512,4469524,484256
ENZO,80,6.666666666666667%,75,76,81,73,3247,564193,4427277,173004
BKSL,69,0%,69,69,71,68,1808,637489,4408865,11571914
KEEN,910,0%,910,910,925,900,591,47672,4332900,3336344
TKIM,7800,-1.2658227848101267%,7900,7875,7900,7700,452,5564,4324665,24283144
MSJA,815,3.821656050955414%,785,785,830,760,502,54303,4261379,4794118
FILM,765,-1.2903225806451613%,775,775,780,755,1439,54334,4171803,8328989
EXCL,2560,0.39215686274509803%,2550,2560,2600,2550,634,15729,4043529,46591648
DEWI,168,1.2048192771084338%,166,166,168,164,1645,242788,4023162,336000
ALKA,7450,19.67871485943775%,6225,7175,7450,6475,1352,5442,3993223,3782105
SNLK,246,-1.6%,250,250,250,236,900,161560,3956767,110700
MEDS,82,0%,82,83,86,81,3750,462925,3851934,128125
BUKA,107,0%,107,107,108,106,863,359540,3844672,11038879
CMRY,4480,0.4484304932735426%,4460,4460,4500,4440,1068,8560,3825104,35547380
EMTK,494,-0.4032258064516129%,496,496,500,492,1329,76304,3770278,30344667
KBLM,380,6.741573033707865%,356,358,414,352,2702,96140,3738273,425600
ARKO,4330,-2.0361990950226243%,4420,4420,4470,4320,669,8032,3509388,12680383
IRSX,404,0%,404,410,410,396,805,86471,3467359,2502799
HRUM,905,-1.6304347826086956%,920,920,925,900,883,37769,3430673,12233881
CLEO,422,-0.9389671361502347%,426,428,430,418,778,81137,3421895,10128000
CBRE,720,-2.7027027027027026%,740,745,750,715,1098,45984,3345824,3267409
MGNA,145,3.571428571428571%,140,145,162,141,3071,216484,3335766,494613
MERI,121,3.418803418803419%,117,118,132,118,3140,258984,3254773,125251
ELIT,262,-3.6764705882352944%,272,272,276,252,1503,122461,3247411,532290
CTTH,130,2.3622047244094486%,127,127,138,125,2402,238914,3168420,160009
VOKS,294,13.076923076923078%,260,266,324,254,2885,103202,3132301,1221747
TCPI,1755,-4.878048780487805%,1845,1845,1845,1745,1800,17341,3077422,8775000
ICON,146,2.097902097902098%,143,143,152,143,2245,206396,3053359,159104
BDKR,159,2.5806451612903225%,155,154,161,154,879,194459,3045031,751291
PTMP,65,1.5625%,64,64,68,63,7422,458409,3023795,205998
EPAC,52,-3.7037037037037033%,54,54,54,50,1942,582139,3011262,171777
BACH,430,0.9389671361502347%,426,428,438,422,1545,69306,2990073,1756305
PART,98,-1.0101010101010102%,99,101,101,94,946,295848,2892499,279358
JSMR,2870,-1.7123287671232876%,2920,2920,2940,2860,535,9909,2854059,20830090
GPRA,106,0%,106,106,106,104,492,268949,2822147,453325
FAST,440,1.3824884792626728%,434,434,452,426,1378,62936,2776446,1990389
INDO,184,-1.0752688172043012%,186,186,187,184,539,146180,2706183,824456
BFIN,1000,0.5025125628140703%,995,1005,1010,995,316,26176,2612997,15039384
LPKR,61,0%,61,61,61,60,903,423150,2571519,4324779
NISP,1270,-1.1673151750972763%,1285,1280,1285,1260,322,20144,2559499,28849036
SDMU,94,4.444444444444445%,90,91,95,90,2591,275052,2557787,211565
ACES,352,-0.5649717514124294%,354,354,356,350,893,72423,2555957,6026377
HEAL,675,-1.4598540145985401%,685,685,690,675,841,36996,2523791,10372016
EMDE,77,2.666666666666667%,75,76,83,74,11901,314552,2486826,257950
HOPE,206,0%,206,208,208,199,608,121791,2466348,438854
RANS,198,-0.5025125628140703%,199,199,202,197,1564,123469,2451439,2496632
KRYA,69,2.9850746268656714%,67,68,71,67,1125,333676,2308190,114812
SCMA,197,-1.0050251256281406%,199,199,200,196,780,116165,2295711,12522247
DGIK,141,5.223880597014925%,134,134,144,133,1281,161895,2242034,781304
MKAP,1125,-0.881057268722467%,1135,1135,1135,1120,320,19814,2228909,3656250
MAPA,660,1.5384615384615385%,650,660,670,650,682,33758,2226590,18812640
BBYB,250,-1.574803149606299%,254,254,256,246,755,87575,2182179,3304244
SIMP,620,0%,620,630,630,610,638,34738,2151446,9610812
MGRO,695,1.4598540145985401%,685,685,695,680,75,31110,2140888,2470340
MINA,266,-0.7462686567164178%,268,270,270,264,1085,80053,2138110,2618438
DPUM,135,-2.877697841726619%,139,140,142,131,1634,156890,2131195,563625
BIPP,67,4.6875%,64,65,71,63,3616,309751,2107126,336921
AALI,8500,0.591715976331361%,8450,8500,8525,8450,369,2475,2100715,16359851
SUPA,505,0%,505,505,505,498,574,41894,2096887,16946814
ASSA,600,-0.8264462809917356%,605,605,610,595,504,34716,2095977,2214683
RIGS,595,-14.388489208633093%,695,675,695,595,455,34117,2086179,362432
BSDE,640,-1.5384615384615385%,650,650,655,635,483,32302,2070682,13549674
MUTU,128,-2.2900763358778624%,131,132,133,125,1134,157477,2018495,441885
MTEL,480,-0.4149377593360996%,482,480,482,474,763,42257,2016950,40108645
ECII,169,6.962025316455696%,158,158,185,157,2161,113022,1985430,225502
ASPR,141,2.1739130434782608%,138,138,146,136,1258,135260,1926720,382392
CBDK,3740,0.8086253369272237%,3710,3730,3750,3690,332,5141,1914247,21201852
KKES,86,-1.1494252873563218%,87,86,91,83,1605,216522,1882107,129000
GIAA,64,1.5873015873015872%,63,63,64,62,1351,292789,1839735,26053869
BAPA,130,4.838709677419355%,124,124,131,120,1447,144455,1838653,86032
FORE,800,1.2658227848101267%,790,800,810,785,886,22893,1818153,7134687
OILS,318,-2.4539877300613497%,326,326,330,318,995,55277,1787047,144390
HEXA,4490,0.672645739910314%,4460,4470,4510,4460,275,3937,1769601,3771600
STAA,1190,-1.2448132780082988%,1205,1210,1210,1175,207,14719,1754734,12975013
POLA,77,0%,77,81,82,74,1672,226613,1750622,258033
BDMN,4470,0%,4470,4400,4470,4400,260,3774,1673759,43250904
MIDI,270,1.5037593984962405%,266,266,270,266,315,61718,1655756,9027530
APEX,200,-0.9900990099009901%,202,202,204,197,665,82919,1647276,709293
LAJU,71,2.898550724637681%,69,70,74,69,1277,227261,1637034,152646
PNLF,222,0%,222,222,226,222,216,73055,1628294,7108900
GJTL,1345,-1.465201465201465%,1365,1365,1370,1345,263,11948,1618499,4687056
VTNY,77,-1.282051282051282%,78,78,79,74,833,210307,1612225,482420
ZATA,67,0%,67,67,67,65,1235,243406,1604797,569232
OASA,286,-3.3783783783783785%,296,296,298,284,930,55543,1604059,1815305
TOBA,540,-0.9174311926605505%,545,550,550,535,655,29528,1598589,4492537
PADA,193,-1.0256410256410255%,195,196,197,190,719,80014,1544897,607950
INTP,5200,1.9607843137254901%,5100,5125,5225,5125,312,2977,1541043,17841582
DGWG,326,0%,326,326,330,324,678,46264,1512199,1917647
MSKY,74,1.36986301369863%,73,74,76,71,1250,205606,1507853,147583
SRTG,1790,-0.5555555555555556%,1800,1805,1805,1770,518,8400,1501052,24281055
CTRA,615,0%,615,615,620,610,517,24274,1493516,11399453
DART,173,9.49367088607595%,158,157,178,157,2411,87282,1491962,543461
BSSR,4910,-0.8080808080808081%,4950,4950,4950,4910,355,3013,1483528,12847015
MITI,252,-4.545454545454546%,264,264,264,246,2309,57822,1450664,945133
KKGI,316,3.9473684210526314%,304,308,322,304,701,45261,1422689,1580000
JECC,945,11.176470588235295%,850,860,1030,860,1327,14610,1422576,714420
MINE,296,3.4965034965034967%,286,290,304,282,1035,47487,1405052,1208993
BLES,208,-1.8867924528301887%,212,212,214,206,366,66843,1397179,1849163
ARNA,505,0%,505,510,510,498,224,27647,1383218,3707423
KUAS,101,2.0202020202020203%,99,99,103,97,1031,138129,1379843,130574
NIKL,232,2.6548672566371683%,226,228,238,224,717,59459,1369395,585417
NEST,730,-0.6802721088435374%,735,735,735,720,1825,18855,1361755,3002125
MPMX,1020,-0.4878048780487805%,1025,1030,1035,1015,546,12911,1320311,4474703
IKBI,595,8.181818181818182%,550,555,635,550,1623,21983,1316901,728280
TUGU,1425,0%,1425,1435,1440,1420,267,9212,1316615,5066695
NTBK,82,0%,82,83,84,81,1156,158322,1310440,221405
AVIA,348,-0.5714285714285714%,350,350,356,344,583,37123,1295591,21559837
SIDO,348,0%,348,350,350,348,1439,36970,1291868,10440000
KOKA,191,0%,191,193,194,188,1030,67858,1291202,546515
PKPK,4220,-0.7058823529411765%,4250,4250,4330,4180,252,3039,1283465,5064000
FUJI,258,4.032258064516129%,248,250,276,248,1108,47053,1239426,335400
RBMS,62,0%,62,62,64,61,1992,195349,1220223,164685
EKAD,404,-1.9417475728155338%,412,412,414,398,697,29292,1182717,1411526
ASGR,2130,0.4716981132075472%,2120,2110,2180,2100,670,5473,1176929,2872902
GZCO,188,-1.5706806282722512%,191,192,194,186,787,60975,1151841,1128000
FISH,735,2.083333333333333%,720,760,820,715,1148,14590,1124415,3528000
PSKT,238,1.7094017094017095%,234,234,238,232,205,46418,1091231,2463593
HOMI,250,6.837606837606838%,234,234,258,230,489,44551,1078918,393750
ASPI,490,-2%,500,500,515,480,174,21388,1073541,335067
JELI,484,0.4149377593360996%,482,482,498,482,1058,21844,1071305,612744
BAJA,278,-1.4184397163120568%,282,284,296,274,719,37862,1069776,500400
PRDL,226,-1.7391304347826086%,230,230,232,224,1216,47069,1067951,393895
KBLV,128,2.4%,125,125,133,124,659,82756,1067935,222997
APIC,440,6.280193236714976%,414,414,474,414,1345,24111,1062132,5177178
HUMI,133,0%,133,136,136,130,890,80287,1061312,2402482
DSNG,1610,-2.4242424242424243%,1650,1650,1650,1600,343,6549,1055498,17065746
SWID,126,2.4390243902439024%,123,128,130,122,1020,84221,1050359,678512
BEER,79,2.5974025974025974%,77,77,82,76,1010,130739,1036163,316000
BSIM,1105,7.281553398058252%,1030,1065,1240,1065,929,8793,1034575,21567304
BNGA,1740,0%,1740,1745,1745,1730,223,5918,1027897,43309964
WTON,77,-1.282051282051282%,78,78,79,76,268,132397,1024817,671091
DKFT,665,-0.7462686567164178%,670,670,670,665,328,15294,1020504,3749434
JTPE,610,3.389830508474576%,590,590,615,590,257,16790,1014352,4179751
PNBN,890,-1.1111111111111112%,900,905,905,890,132,11294,1013003,21215505
APLN,129,0.78125%,128,129,131,127,728,78537,1012826,2928213
ESTI,168,0%,168,168,175,165,868,58460,992522,338555
ESIP,123,0%,123,125,125,121,848,80517,988290,136524
LEAD,109,-0.9090909090909091%,110,111,112,109,368,89033,978772,632158
IFII,214,4.901960784313726%,204,212,240,208,1298,43473,970853,2014168
TOSK,82,0%,82,82,85,81,607,116307,967434,358773
AYLS,155,-0.641025641025641%,156,163,167,153,1421,60656,963273,132281
STRK,67,3.076923076923077%,65,66,68,63,907,143293,949868,718363
BELL,108,0.9345794392523363%,107,107,110,105,870,86858,932208,783000
PPRE,107,1.9047619047619049%,105,105,108,104,830,85311,904493,1093997
DWGL,230,2.6785714285714284%,224,226,236,222,749,38439,885311,2128149
MLPL,90,1.1235955056179776%,89,89,91,88,355,99427,885236,1411409
MKPI,21825,0.3448275862068966%,21750,21700,21850,21700,115,406,883323,20694334
RMKO,338,-0.5882352941176471%,340,342,352,332,551,25885,878607,532932
WOWS,58,3.571428571428571%,56,57,59,56,739,151351,875672,143592
YELO,93,-2.1052631578947367%,95,95,95,93,591,93232,873938,177888
BJTM,520,-0.9523809523809524%,525,525,525,520,287,16624,870406,7729978
BEST,125,0%,125,125,125,123,475,69448,862375,1205914
RGAS,109,0%,109,109,110,106,1092,79645,857909,159057
MOLI,318,1.2738853503184715%,314,318,324,312,274,26991,853234,866244
BTPS,1030,-2.3696682464454977%,1055,1055,1055,1030,526,8201,850818,7855463
SLIS,83,1.2195121951219512%,82,83,85,80,816,100610,830362,204460
ERAL,320,-1.2345679012345678%,324,324,328,318,236,25241,815724,1660000
RODA,64,1.5873015873015872%,63,63,66,61,751,126121,809106,869896
GTSI,160,0.628930817610063%,159,159,161,157,558,50700,807910,2531063
SMSM,1725,-0.2890173410404624%,1730,1730,1735,1720,592,4667,805824,9933715
ABMM,2810,1.079136690647482%,2780,2780,2820,2770,120,2868,800193,7736394
MLPT,1160,0.8695652173913043%,1150,1150,1175,1125,438,6948,800118,54375000
NSSS,775,-1.2738853503184715%,785,790,790,770,399,10241,797573,18446216
DATA,1690,0.8955223880597015%,1675,1680,1690,1650,329,4692,786587,2323750
GMFI,58,0%,58,58,58,57,527,136223,783027,7240445
NRCA,550,0%,550,555,555,545,254,14196,779187,1372942
IOTF,65,0%,65,65,66,63,811,120752,775048,343869
MBTO,152,-1.935483870967742%,155,154,157,150,475,50360,770304,162640
CNMA,92,1.098901098901099%,91,91,92,90,507,84012,762866,7667740
CENT,105,0%,105,105,109,103,592,71099,754565,3274264
JAWA,149,0.6756756756756757%,148,148,156,144,613,49556,752613,2418710
ASJT,165,3.125%,160,160,181,160,1010,41733,716710,231000
RLCO,4300,-2.050113895216401%,4390,4400,4400,4300,295,1643,713478,13437500
PBSA,750,0%,750,750,780,735,404,9462,711695,2250000
AKSI,360,-2.7027027027027026%,370,370,386,340,720,19253,702723,259200
BIRD,1610,0.3115264797507788%,1605,1610,1615,1600,336,4376,702391,4028381
MBSS,2880,-0.34602076124567477%,2890,2890,2890,2880,83,2419,696947,5040077
PURI,167,0%,167,169,170,163,642,41592,688217,167000
MSTI,1350,-0.36900369003690037%,1355,1355,1370,1335,247,5049,682637,4238212
INPC,156,-0.6369426751592357%,157,156,161,154,373,43104,677615,3123304
EPMT,2640,6.451612903225806%,2480,2490,2780,2480,304,2453,649352,7150810
TMAS,146,0.6896551724137931%,145,145,151,145,406,43808,647632,8329519
UANG,3450,-2.26628895184136%,3530,3590,3590,3350,279,1855,643829,4174500
BBKP,51,-1.9230769230769231%,52,51,52,51,243,122867,629151,9476814
JECX,1290,-0.7692307692307693%,1300,1300,1315,1275,365,4825,622000,4196657
BLUE,3010,0%,3010,3010,3230,2960,229,1969,612852,1258180
WAPO,196,1.5544041450777202%,193,193,202,189,621,31355,611743,243221
TRON,101,2.0202020202020203%,99,99,102,98,550,61272,608141,298084
DKHH,71,0%,71,71,73,70,474,83080,594478,181072
KIOS,99,1.0204081632653061%,98,98,99,96,395,59824,583146,106510
FPNI,525,0.9615384615384616%,520,530,530,515,348,10845,565587,2922367
LIVE,185,-2.1164021164021163%,189,191,192,181,467,30187,561345,849706
GSMF,105,1.9417475728155338%,103,104,106,102,648,53437,556257,1622966
IPCC,1120,-0.4444444444444444%,1125,1125,1125,1110,306,4970,555026,2036591
AREA,322,3.870967741935484%,310,312,340,310,724,16758,547657,817752
BNII,193,0.5208333333333333%,192,192,194,191,147,28312,542707,14543985
LUCK,120,3.4482758620689653%,116,117,122,114,305,45495,540348,85890
DILD,118,0.8547008547008548%,117,117,118,116,197,45989,537793,1223171
BEEF,442,0.45454545454545453%,440,446,446,436,265,11716,514253,3589150
NZIA,186,0.5405405405405406%,185,189,189,181,682,27387,508874,408743
NASI,162,-0.6134969325153374%,163,164,165,160,220,31426,508734,130799
GOLF,181,1.1173184357541899%,179,179,184,178,475,27584,498836,3527104
VISI,1015,-0.49019607843137253%,1020,1045,1045,1000,93,4678,473168,3121125
IKAN,88,2.3255813953488373%,86,87,91,86,670,53053,471039,73333
PGUN,9775,5.3908355795148255%,9275,9300,9900,9300,115,482,466318,56087473
CFIN,372,1.0869565217391304%,368,368,376,368,152,12369,461473,1482242
BMSR,378,-5.5%,400,400,404,360,609,11933,458368,438178
PTPP,198,-1.9801980198019802%,202,204,204,196,438,23184,458175,1227580
PEGE,127,-0.78125%,128,129,129,125,285,36118,456605,479792
MDIY,940,-0.5291005291005291%,945,950,960,940,253,4709,448321,23678968
