Code,Last,Change,Prev,Open,High,Low,Freq,Vol,Val(K),Cap(M)
BYAN,11100,-10.121457489878543%,12350,12350,12400,10625,3663,19493,21754993,370000019
SOCI,635,-2.307692307692308%,650,650,675,620,2642,334383,21549555,4482465
PIPA,190,-5%,200,200,200,184,8222,1136126,21487308,650958
ICBP,7125,0%,7125,7125,7150,7025,1823,30266,21450925,83091095
AKRA,1510,-0.6578947368421052%,1520,1520,1550,1505,5632,137112,20888912,30310947
ARTO,980,-3.4482758620689653%,1015,1015,1015,955,5386,209302,20397118,13448313
FORU,4650,25%,3720,4650,4650,4330,2082,43758,20039944,2163292
LSIP,1705,0.29411764705882354%,1700,1700,1715,1670,2091,118042,19946863,11628039
CBDK,3710,-2.368421052631579%,3800,3810,3810,3630,3649,52998,19616725,21031784
BKDP,191,12.352941176470589%,170,174,204,165,10288,1012912,19485697,1435173
NICL,470,0.4273504273504274%,468,466,470,452,3322,424278,19468221,4998753
TRIN,418,0.966183574879227%,414,416,428,400,4916,459328,18977269,1902509
MMIX,855,0.5882352941176471%,850,850,860,840,2021,219756,18720328,4104364
EXCL,2550,-3.041825095057034%,2630,2630,2660,2540,2506,70080,18035567,46409649
HRUM,920,0%,920,920,925,890,3341,198574,17938156,12436652
MEDS,82,-4.651162790697675%,86,87,91,79,9628,2041151,17574109,128125
HRTA,2120,-2.3041474654377883%,2170,2170,2170,2110,2153,81724,17442324,9763156
TEBE,1685,-1.749271137026239%,1715,1705,1765,1625,2867,101874,17118070,2165225
BKSL,69,-2.8169014084507045%,71,71,72,66,6798,2356829,16100771,11571914
KJEN,161,5.921052631578947%,152,155,180,151,12187,937093,15925814,80500
CMNT,750,-0.6622516556291391%,755,755,760,745,396,210048,15770300,12844128
MUTU,131,-2.9629629629629632%,135,136,142,126,8201,1152439,15463518,452242
FUTR,302,2.7210884353741496%,294,296,308,282,3423,515092,15169887,2003937
ARKO,4420,-3.7037037037037033%,4590,4590,4590,4320,2145,33842,14967254,12943948
SMDR,396,1.0204081632653061%,392,390,398,384,3544,380425,14815672,6484738
MTEL,482,0.8368200836820083%,478,482,482,462,2845,309320,14597994,40275765
MSIN,300,-1.3157894736842104%,304,304,306,286,12412,485419,14303427,18202853
BACH,426,-1.8433179723502304%,434,434,436,410,5167,335073,14273403,1739967
DPUM,139,7.751937984496124%,129,138,149,129,9316,1022767,14092513,580325
CYBR,525,-0.9433962264150944%,530,535,540,510,1960,270585,14046069,7080181
MITI,264,-7.6923076923076925%,286,298,302,244,7950,509156,13954198,990139
SMLE,206,11.351351351351353%,185,185,212,183,10452,687505,13692273,479600
MNCN,200,-0.9900990099009901%,202,202,202,195,3444,689736,13664046,3009958
GPRA,106,0.9523809523809524%,105,105,107,103,1222,1258092,13143422,453325
HMSP,720,-1.36986301369863%,730,740,740,715,1660,181708,13114979,83749015
BBHI,900,0%,900,900,905,895,644,142561,12829958,19361658
GPSO,288,0%,288,290,294,278,1518,440444,12573200,211224
MSKY,73,0%,73,73,86,70,7005,1593194,12345395,145589
OASA,296,-3.2679738562091507%,306,304,306,264,4182,421621,12122817,1878777
SSMS,1130,-5.439330543933055%,1195,1205,1205,1100,1702,101922,11722165,10763250
OILS,326,4.487179487179487%,312,326,350,312,4984,355265,11677392,148022
RSCH,434,0.9302325581395349%,430,430,436,416,2682,271678,11629376,1150100
BDMN,4470,0.2242152466367713%,4460,4440,4470,4350,892,25969,11425258,43250904
PADI,71,-1.3888888888888888%,72,72,72,69,3943,1623801,11386852,963377
PGEO,1030,0.4878048780487805%,1025,1025,1040,1005,2819,110444,11210670,43176891
ENZO,75,-3.8461538461538463%,78,80,85,71,7581,1370467,10807599,162191
AUTO,3320,0.6060606060606061%,3300,3320,3360,3290,983,31581,10525887,16001514
RANS,199,-0.5%,200,200,202,194,5082,529310,10473850,2509241
MAPA,650,-1.5151515151515151%,660,665,670,640,2339,160517,10398452,18527600
KOKA,191,0%,191,192,206,189,7018,507080,10091053,546515
ASSA,605,-0.819672131147541%,610,605,610,590,2129,168451,10090025,2233138
SCMA,199,0%,199,199,200,194,3771,495071,9717432,12649376
LPKR,61,0%,61,61,62,59,2819,1613328,9708545,4324779
POWR,1020,2.512562814070352%,995,1000,1020,970,2338,94000,9336729,16408899
SIMP,620,0.8130081300813009%,615,620,620,600,1994,152637,9289055,9610812
DEWI,166,1.2195121951219512%,164,164,166,160,4088,567631,9273573,332000
ELIT,272,-6.206896551724138%,290,290,292,252,4596,335497,9248855,552607
AALI,8450,-1.744186046511628%,8600,8600,8625,8400,1224,10881,9226850,16263616
MARK,1110,0.4524886877828055%,1105,1105,1140,1090,849,79349,8735929,4218000
PKPK,4250,-4.49438202247191%,4450,4450,4490,4160,1089,20471,8731645,5100000
AGAR,2410,24.54780361757106%,1935,1935,2410,1645,4537,39633,8608655,2410000
CMRY,4460,1.1337868480725624%,4410,4410,4500,4400,1399,19244,8582306,35388686
SRSN,98,1.0309278350515463%,97,97,99,93,3179,889138,8500461,589960
SIDO,348,0%,348,350,352,346,4713,243526,8461547,10440000
BBSS,90,-3.225806451612903%,93,95,98,89,1472,888348,8408683,432001
MSJA,785,-4.848484848484849%,825,830,840,785,968,102592,8363452,4617647
HEAL,685,1.4814814814814816%,675,680,690,660,1689,123031,8281346,10525676
BUKA,107,0%,107,108,109,105,1863,763218,8111091,11038879
CBRE,740,0.6802721088435374%,735,735,740,710,2248,111138,8051468,3358170
BSDE,650,0.7751937984496124%,645,645,650,625,1596,125245,7950722,13761388
MAPI,1325,-1.1194029850746268%,1340,1345,1350,1310,1861,59566,7898004,21995000
GJTL,1365,1.1111111111111112%,1350,1350,1365,1325,771,58335,7823470,4756752
TCPI,1845,-6.8181818181818175%,1980,1980,1985,1785,3345,41891,7752333,9225000
LABA,125,0.8064516129032258%,124,125,134,120,4915,607407,7744353,137925
BBYB,254,1.6%,250,250,256,238,2515,314457,7731068,3357112
JSMR,2920,-1.0169491525423728%,2950,2930,2960,2860,1164,26427,7653715,21192984
SNLK,250,6.837606837606838%,234,234,256,230,2572,306460,7444526,112500
UVCR,155,0%,155,155,159,150,2502,470775,7324116,310022
SMRA,332,0%,332,332,334,324,1148,222011,7286062,5480845
VTNY,78,8.333333333333332%,72,72,83,72,7007,913939,7137158,488685
TOTL,1515,1%,1500,1500,1520,1480,1105,47118,7093011,5166150
BSML,550,2.803738317757009%,535,535,555,530,1078,128826,7059085,1017624
WBSA,655,-3.6764705882352944%,680,680,680,635,3399,106558,6955607,5682125
PADA,195,-4.411764705882353%,204,204,204,183,3263,362266,6950673,614250
DSNG,1650,1.5384615384615385%,1625,1625,1665,1580,1051,42384,6844627,17489740
MINA,268,-2.18978102189781%,274,274,274,262,3790,255594,6820353,2638125
GIAA,63,-1.5625%,64,64,64,62,3104,1077946,6729604,25646777
CTRA,615,0%,615,615,620,605,1848,108451,6626431,11399453
INDO,186,1.0869565217391304%,184,184,187,182,1526,348077,6438878,833418
FORE,790,1.935483870967742%,775,775,790,730,2467,83033,6296794,7045504
SUPA,505,0%,505,505,510,498,1495,125570,6285570,16946814
SRTG,1800,-0.2770083102493075%,1805,1815,1825,1755,1217,35193,6270071,24416703
AYLS,156,4%,150,145,182,145,5536,365828,6188516,133134
SWID,123,5.128205128205128%,117,119,130,116,6062,487054,6096467,662357
POLA,77,1.3157894736842104%,76,77,82,72,6595,780632,6007574,258033
PWON,270,-0.7352941176470588%,272,272,274,266,2514,221253,5963272,13003093
MGNA,140,-1.4084507042253522%,142,143,164,132,4304,382362,5802563,477557
CLEO,426,1.4285714285714286%,420,420,430,412,1425,136852,5780768,10224000
STAA,1205,1.2605042016806722%,1190,1195,1205,1165,591,48609,5763498,13138564
CCSI,354,12.738853503184714%,314,316,380,314,3851,161463,5745170,472000
BSSR,4950,0.4056795131845842%,4930,4930,4950,4870,1463,11489,5632504,12951675
BJTM,525,0.9615384615384616%,520,520,525,515,1279,105616,5481841,7804305
KEEN,910,-1.0869565217391304%,920,920,925,890,1279,59776,5413150,3336344
TOBA,545,-0.9090909090909091%,550,550,555,525,2001,98984,5303362,4534135
NEST,735,-2%,750,750,750,715,4124,73183,5295769,3022688
IOTF,65,4.838709677419355%,62,63,69,62,4735,801778,5276587,343869
PNLF,222,0%,222,222,226,218,685,235586,5219721,7108900
HUMI,133,-2.9197080291970803%,137,138,139,128,2904,392888,5162944,2402482
AYAM,482,0.8368200836820083%,478,478,482,464,715,108741,5157492,1928000
DATA,1675,-4.829545454545454%,1760,1775,1775,1615,1932,30615,5108098,2303125
BNGA,1740,0.5780346820809248%,1730,1730,1740,1710,767,29459,5076167,43309964
KOCI,125,-6.7164179104477615%,134,136,137,121,3160,397013,5005257,558444
MIDI,266,0%,266,266,268,264,737,188041,5002968,8893788
APEX,202,-0.9803921568627451%,204,208,210,197,2130,247105,4946599,716386
DKFT,670,-4.285714285714286%,700,675,680,660,1816,72925,4873845,3777625
INTP,5100,-1.9230769230769231%,5200,5200,5250,5100,1074,9398,4861528,17498474
YELO,95,0%,95,97,97,90,2268,522315,4853865,181714
PYFA,246,-2.380952380952381%,252,250,258,236,1408,195620,4761707,2764241
MIKA,1860,0%,1860,1880,1880,1835,1877,25324,4719176,25867916
NISP,1285,1.5810276679841897%,1265,1265,1295,1255,551,36961,4693701,29189772
INAI,174,-0.5714285714285714%,175,175,208,171,4370,246993,4640881,110246
GZCO,191,0.5263157894736842%,190,190,192,179,2423,248175,4627532,1146000
MPMX,1025,-0.48543689320388345%,1030,1030,1035,1010,1772,45367,4618330,4496637
ACES,354,0.5681818181818182%,352,352,354,348,1890,127633,4471525,6060618
FIRE,123,0.819672131147541%,122,122,128,116,2683,362052,4413535,181470
MBSS,2890,0%,2890,2890,2900,2880,299,14964,4322737,5057577
TRON,99,-1%,100,100,105,97,2346,416155,4203124,292182
JELI,482,-6.407766990291262%,515,515,520,482,3107,84730,4167571,610212
MLBI,6875,1.1029411764705883%,6800,6850,6875,6800,74,6002,4121088,14485625
AHAP,103,5.1020408163265305%,98,98,104,96,2405,398223,4027529,504700
PURI,167,5.031446540880504%,159,161,177,155,3826,238680,3982860,167000
BBKP,52,0%,52,52,53,51,901,766323,3967617,9662634
GTSI,159,-3.6363636363636362%,165,166,167,155,2313,245947,3879373,2515244
BMTR,114,-2.564102564102564%,117,116,116,113,1606,333736,3811746,1890576
GMFI,58,0%,58,58,58,56,2142,639360,3658970,7240445
BLES,212,0%,212,216,220,204,1302,172199,3652920,1884724
EKAD,412,1.477832512315271%,406,406,436,400,2646,86687,3582194,1439477
FPNI,520,-4.587155963302752%,545,560,565,505,1180,67112,3499064,2894535
BEST,125,-2.34375%,128,128,128,122,1754,278218,3457395,1205914
AVIA,350,-0.5681818181818182%,352,354,358,346,1244,97828,3429871,21683744
HOPE,206,0.9803921568627451%,204,204,206,193,1436,171062,3401559,438854
ZATA,67,0%,67,67,67,65,2854,510810,3357926,569232
ABMM,2780,-2.112676056338028%,2840,2840,2840,2740,577,11997,3325900,7653799
ASPR,138,-1.4285714285714286%,140,141,142,132,2223,243340,3317559,374256
DGWG,326,-2.976190476190476%,336,334,336,322,1326,100078,3312362,1917647
LEAD,110,-1.7857142857142856%,112,112,114,107,1081,295894,3286271,637958
SMSM,1730,-0.2881844380403458%,1735,1735,1745,1715,1217,18998,3274006,9962509
MLPT,1150,-2.9535864978902953%,1185,1185,1185,1105,1340,28681,3260379,53906250
KAQI,94,-4.081632653061225%,98,99,99,90,1862,340930,3204519,195125
PRDL,230,-2.5423728813559325%,236,234,238,224,3183,137333,3138233,400867
TOOL,69,0%,69,69,73,67,3096,447317,3129058,141451
FAST,434,-1.3636363636363635%,440,440,448,422,1545,71327,3071929,1963247
APLN,128,0.7874015748031495%,127,127,129,124,1228,235712,2974181,2905514
ASGR,2120,0.47393364928909953%,2110,2120,2120,2040,1713,14225,2962192,2859415
NSSS,785,-1.875%,800,800,800,760,1262,38129,2961367,18684231
RMKO,340,-2.857142857142857%,350,350,354,330,1577,87070,2961192,536085
PSKT,234,-3.3057851239669422%,242,242,242,224,909,126973,2926587,2422188
HATM,585,-1.680672268907563%,595,595,595,545,703,49474,2805430,5452200
LAJU,69,-1.4285714285714286%,70,69,73,67,2295,401957,2804150,148346
BAIK,236,-4.838709677419355%,248,250,250,228,2285,114965,2710860,266089
MGRO,685,0%,685,680,690,675,171,38647,2636129,2434795
ERAL,324,1.25%,320,324,328,310,798,81909,2611733,1680750
NZIA,185,-2.631578947368421%,190,191,195,177,2564,138720,2610492,406545
ALKA,6225,25%,4980,5150,6225,4900,827,4358,2587972,3160215
BEEF,440,-2.6548672566371683%,452,466,470,434,1201,57538,2554562,3572910
MLPL,89,-1.1111111111111112%,90,90,90,87,1027,287677,2536345,1395727
UANG,3530,-6.860158311345646%,3790,3800,3900,3260,1140,7101,2522007,4271300
TSPC,2750,0.7326007326007326%,2730,2730,2750,2710,174,9126,2494580,12402127
TUGU,1425,1.0638297872340425%,1410,1400,1425,1395,499,17616,2478138,5066695
HDFA,101,1%,100,100,112,100,3041,235821,2477727,660787
GOLF,179,-0.5555555555555556%,180,180,187,178,1590,133257,2417073,3488130
DWGL,224,-4.273504273504273%,234,238,238,216,1573,106943,2391666,2072632
BTPS,1055,1.932367149758454%,1035,1055,1060,1025,1213,22817,2374885,8046129
PRDA,2810,0%,2810,2800,2820,2750,754,8536,2374319,2634375
ESIP,123,0.819672131147541%,122,124,126,120,2317,194576,2371405,136524
NIKL,226,0.8928571428571428%,224,224,234,210,1606,107007,2367907,570277
NASI,163,-1.2121212121212122%,165,165,184,159,1400,141920,2357065,131606
MKAP,1135,1.7937219730941705%,1115,1110,1135,1105,278,20402,2280851,3688750
VOKS,260,7.43801652892562%,242,246,300,246,2946,82634,2263393,1080457
INPC,157,-1.875%,160,161,163,152,4318,142727,2219442,3143325
LPPF,1620,-0.6134969325153374%,1630,1640,1640,1605,840,13654,2206002,3608192
GSMF,103,-2.8301886792452833%,106,106,106,99,1580,213027,2175641,1592052
ARNA,505,-0.9803921568627451%,510,510,510,498,652,43014,2158436,3707423
PNBN,900,-1.098901098901099%,910,910,910,895,155,23865,2151864,21453881
KKES,87,-2.247191011235955%,89,89,90,82,2303,250039,2141586,130500
BELL,107,-2.727272727272727%,110,110,110,104,2055,201841,2140154,775750
CNMA,91,-1.0869565217391304%,92,92,92,89,1405,237635,2138788,7584395
KRYA,67,0%,67,67,69,66,1244,311370,2087030,111484
PTPP,202,1.507537688442211%,199,204,204,193,963,104651,2059976,1252379
WIIM,1570,-2.786377708978328%,1615,1620,1625,1570,579,12910,2048181,3296802
KBLI,350,2.941176470588235%,340,340,368,336,1484,59024,2041092,1402532
TRIM,795,11.188811188811188%,715,715,890,710,898,26019,2006568,5651894
SLIS,82,-4.651162790697675%,86,86,87,80,1739,241946,1998790,201996
FISH,720,14.285714285714285%,630,630,785,630,2106,26691,1970337,3456000
EPAC,54,-1.8181818181818181%,55,54,55,52,4949,369515,1970152,178384
STRK,65,4.838709677419355%,62,62,69,61,1556,299868,1946040,696919
AKSI,370,8.823529411764707%,340,342,398,326,2453,51605,1931366,266400
WAPO,193,4.324324324324325%,185,187,204,181,2089,99173,1919343,239498
SBMA,109,-1.8018018018018018%,111,111,123,108,1575,164535,1897038,101362
JECX,1300,-2.9850746268656714%,1340,1345,1355,1260,1123,14475,1879138,4229189
NRCA,550,-0.9009009009009009%,555,555,555,530,1003,34427,1864004,1372942
OMED,214,0%,214,216,218,210,871,86884,1855833,5790594
ICON,143,0%,143,143,145,138,947,127209,1785362,155834
BMSR,400,24.22360248447205%,322,330,402,322,1066,46952,1775657,463680
PPRI,170,-4.49438202247191%,178,177,183,165,1124,103702,1765535,182755
PBSA,750,0%,750,755,760,715,620,23685,1738278,2250000
WOWS,56,-3.4482758620689653%,58,57,59,56,1395,304134,1723542,138640
HEXA,4460,0%,4460,4470,4470,4430,587,3861,1717236,3746400
VISI,1020,-1.4492753623188406%,1035,1035,1065,1010,367,16434,1708800,3136500
RGAS,109,-4.385964912280701%,114,114,114,106,2340,155358,1695594,159057
SMAR,6125,-2.7777777777777777%,6300,6400,6400,5800,155,2718,1656440,17592184
CTTH,127,0.7936507936507936%,126,131,131,122,1672,131414,1652392,156317
WINS,565,-8.870967741935484%,620,620,620,560,843,28017,1632611,2555532
JAWA,148,0%,148,150,157,144,1539,104036,1575012,2402477
VERN,228,-1.7241379310344827%,232,230,232,218,1860,69494,1555537,1086568
BJBR,795,0%,795,795,795,785,1028,19568,1543813,8280902
SHIP,2720,4.615384615384616%,2600,2600,2900,2450,517,5816,1497823,7397829
KBLV,125,-2.34375%,128,128,128,122,785,118010,1470109,217771
BINA,4080,-1.2106537530266344%,4130,4140,4150,4060,153,3607,1468305,24779348
JKON,85,0%,85,85,86,83,681,174109,1465934,1386224
RLCO,4390,-2.4444444444444446%,4500,4490,4490,4340,553,3346,1465519,13718750
DILD,117,-0.847457627118644%,118,118,118,115,1047,125766,1458915,1212805
DGIK,134,-1.4705882352941175%,136,136,139,131,1107,108398,1448374,742516
ASRI,127,1.6%,125,125,127,123,531,114483,1429416,2495475
UNTD,81,0%,81,81,81,79,604,177488,1421083,540000
KICI,274,-2.142857142857143%,280,284,296,272,881,50332,1418342,75624
MSTI,1355,-0.7326007326007326%,1365,1365,1370,1345,944,10469,1417858,4253909
GEMS,7400,-1.3333333333333335%,7500,7475,7525,7050,413,1921,1404048,43529412
APIC,414,-7.5892857142857135%,448,448,456,410,1342,32640,1397933,4871254
ISSP,440,-2.2222222222222223%,450,450,450,426,387,32034,1390731,3161836
MORA,5050,-2.4154589371980677%,5175,5175,5225,4970,409,2730,1381818,241259673
BAPA,124,-3.125%,128,129,130,119,1463,107438,1333004,82061
TOSK,82,-1.2048192771084338%,83,82,84,80,810,158178,1298375,358773
HOKI,55,-1.7857142857142856%,56,56,57,54,796,230807,1276081,532276
ESTI,168,-1.1764705882352942%,170,170,171,160,1284,76216,1259144,338555
BIRD,1605,0.3125%,1600,1600,1615,1595,574,7787,1247673,4015871
TMPO,148,-1.9867549668874174%,151,153,154,145,1557,82832,1240473,156633
TMAS,145,-0.684931506849315%,146,146,146,140,701,84517,1205818,8272468
TBLA,620,-0.8%,625,625,625,615,567,19484,1204594,3735731
SDMU,90,0%,90,90,91,88,864,134911,1203228,202562
NTBK,82,-2.380952380952381%,84,83,85,80,1130,146568,1202176,221405
TLDN,620,0.8130081300813009%,615,610,625,605,343,19510,1202023,8026849
DKHH,71,1.4285714285714286%,70,70,72,68,855,170954,1198710,181072
NOBU,520,0.9708737864077669%,515,515,525,505,262,23220,1191636,3849903
DOID,250,-0.7936507936507936%,252,258,262,244,744,46544,1165585,1912752
GDST,113,0.8928571428571428%,112,114,114,108,978,101254,1128521,1044403
PPRE,105,0%,105,105,106,102,1129,106952,1109123,1073548
KKGI,304,0.6622516556291391%,302,302,310,300,457,36307,1101816,1520000
RODA,63,-3.076923076923077%,65,65,65,61,1125,169211,1053628,856304
ELPI,670,-1.4705882352941175%,680,675,675,650,560,15881,1049586,6381361
LAND,72,-4%,75,74,75,71,1172,145566,1048105,201069
KIOS,98,-1.0101010101010102%,99,98,99,96,1200,107154,1042696,105435
JRPT,1110,-0.4484304932735426%,1115,1110,1110,1085,90,9389,1037226,14330898
KDTN,398,0.5050505050505051%,396,396,404,384,494,26361,1034097,497509
CHEM,69,-4.166666666666666%,72,71,72,67,1045,148674,1032090,117301
SKRN,418,1.4563106796116505%,412,412,480,412,879,22662,1000507,3135000
HALO,72,-2.7027027027027026%,74,74,76,71,1661,136932,997233,437668
